MONTH,DAY,TIME,TEMP,PRESSURE
3,29,23,7.5,10039
3,29,24,9.0,10039
3,30,1,8.7,10043
3,30,2,7.7,10049
3,30,3,7.3,10054
3,30,4,6.9,10057
3,30,5,6.8,10060
3,30,6,6.8,10063
3,30,7,8.1,10066
3,30,8,8.6,10070
3,30,9,9.1,10077
3,30,10,9.5,10084
3,30,11,8.7,10091
3,30,12,9.3,10093
3,30,13,9.9,10097
3,30,14,9.8,10102
3,30,15,9.4,10103
3,30,16,9.6,10105
3,30,17,9.0,10106
3,30,18,8.2,10107
3,30,19,7.4,10111
3,30,20,6.4,10114
3,30,21,6.5,10116
3,30,22,6.4,10118
3,30,23,5.9,10119
3,30,24,5.3,10119
3,31,1,5.4,10121
3,31,2,5.9,10121
3,31,3,5.5,10123
3,31,4,5.1,10122
3,31,5,4.7,10126
3,31,6,5.2,10127
3,31,7,6.6,10132
3,31,8,8.2,10138
3,31,9,9.4,10141
3,31,10,10.3,10143
3,31,11,10.6,10143
3,31,12,11.2,10143
3,31,13,11.2,10142
3,31,14,10.2,10141
3,31,15,10.8,10139
3,31,16,10.6,10138
3,31,17,9.9,10145
3,31,18,8.8,10155
3,31,19,7.8,10158
3,31,20,6.9,10164
3,31,21,6.1,10168
3,31,22,5.3,10174
3,31,23,4.2,10181
3,31,24,4.0,10188
4,1,1,2.9,10191
4,1,2,4.3,10189
4,1,3,3.4,10196
4,1,4,0.9,10203
4,1,5,1.0,10208
4,1,6,-0.3,10212
4,1,7,5.4,10219
4,1,8,6.5,10218
4,1,9,7.9,10222
4,1,10,9.3,10224
4,1,11,10.5,10221
4,1,12,11.8,10219
4,1,13,12.5,10211
4,1,14,12.2,10208
4,1,15,11.8,10205
4,1,16,9.4,10202
4,1,17,9.3,10200
4,1,18,8.0,10198
4,1,19,6.5,10198
4,1,20,5.0,10198
4,1,21,5.2,10196
4,1,22,5.2,10195
4,1,23,6.5,10190
4,1,24,6.8,10186
4,2,1,7.9,10184
4,2,2,7.4,10180
4,2,3,7.3,10175
4,2,4,7.0,10175
4,2,5,7.1,10173
4,2,6,7.6,10175
4,2,7,8.6,10175
4,2,8,9.6,10173
4,2,9,10.1,10175
4,2,10,11.1,10175
4,2,11,11.2,10170
4,2,12,11.8,10164
4,2,13,12.7,10159
4,2,14,12.1,10150
4,2,15,11.7,10143
4,2,16,12.1,10135
4,2,17,11.8,10130
4,2,18,11.5,10122
4,2,19,11.3,10123
4,2,20,11.4,10122
4,2,21,10.8,10116
4,2,22,10.9,10109
4,2,23,11.4,10104
4,2,24,11.9,10097
4,3,1,12.0,10091
4,3,2,12.6,10087
4,3,3,13.1,10088
4,3,4,12.6,10086
4,3,5,12.5,10088
4,3,6,12.6,10091
4,3,7,13.0,10094
4,3,8,13.3,10095
4,3,9,13.9,10096
4,3,10,15.0,10097
4,3,11,15.5,10095
4,3,12,15.0,10092
4,3,13,15.1,10090
4,3,14,15.7,10086
4,3,15,16.8,10079
4,3,16,16.4,10075
4,3,17,15.4,10072
4,3,18,12.9,10068
4,3,19,14.9,10068
4,3,20,13.8,10066
4,3,21,13.1,10060
4,3,22,13.2,10055
4,3,23,12.6,10054
4,3,24,12.5,10052
4,4,1,12.3,10043
4,4,2,12.6,10039
4,4,3,12.2,10034
4,4,4,10.3,10034
4,4,5,11.7,10036
4,4,6,10.5,10036
4,4,7,12.7,10036
4,4,8,12.8,10040
4,4,9,12.2,10045
4,4,10,11.2,10052
4,4,11,11.6,10053
4,4,12,13.4,10056
4,4,13,14.2,10055
4,4,14,13.6,10056
4,4,15,14.9,10054
4,4,16,14.2,10051
4,4,17,12.0,10052
4,4,18,11.4,10054
4,4,19,12.4,10059
4,4,20,12.0,10058
4,4,21,11.8,10058
4,4,22,10.6,10059
4,4,23,8.6,10056
4,4,24,8.4,10056
4,5,1,8.3,10053
4,5,2,8.3,10051
4,5,3,7.5,10049
4,5,4,7.2,10051
4,5,5,7.6,10050
4,5,6,7.8,10052
4,5,7,10.3,10052
4,5,8,11.3,10054
4,5,9,10.6,10057
4,5,10,11.1,10063
4,5,11,11.1,10065
4,5,12,11.0,10066
4,5,13,10.4,10071
4,5,14,10.1,10074
4,5,15,9.6,10077
4,5,16,10.4,10078
4,5,17,10.1,10080
4,5,18,9.6,10084
4,5,19,9.4,10090
4,5,20,10.0,10092
4,5,21,8.9,10096
4,5,22,8.4,10097
4,5,23,7.9,10097
4,5,24,7.8,10098
4,6,1,6.8,10096
4,6,2,5.2,10094
4,6,3,4.8,10090
4,6,4,7.5,10088
4,6,5,8.6,10086
4,6,6,8.5,10087
4,6,7,9.4,10086
4,6,8,9.8,10086
4,6,9,10.4,10083
4,6,10,10.1,10076
4,6,11,9.6,10070
4,6,12,9.0,10066
4,6,13,9.4,10056
4,6,14,9.2,10048
4,6,15,9.4,10045
4,6,16,10.8,10038
4,6,17,9.6,10037
4,6,18,7.4,10043
4,6,19,7.8,10046
4,6,20,8.1,10046
4,6,21,8.6,10047
4,6,22,8.2,10050
4,6,23,7.9,10051
4,6,24,7.6,10051
4,7,1,7.4,10053
4,7,2,7.4,10051
4,7,3,7.3,10052
4,7,4,7.2,10052
4,7,5,7.0,10054
4,7,6,7.3,10056
4,7,7,7.4,10060
4,7,8,7.9,10064
4,7,9,8.5,10068
4,7,10,8.0,10073
4,7,11,8.7,10078
4,7,12,6.9,10083
4,7,13,8.5,10084
4,7,14,8.9,10086
4,7,15,9.3,10086
4,7,16,9.2,10087
4,7,17,8.5,10089
4,7,18,7.9,10092
4,7,19,7.7,10097
4,7,20,6.7,10101
4,7,21,7.2,10104
4,7,22,7.2,10109
4,7,23,6.0,10109
4,7,24,3.9,10110
4,8,1,2.2,10109
4,8,2,2.0,10108
4,8,3,1.4,10108
4,8,4,1.5,10110
4,8,5,3.1,10114
4,8,6,5.3,10118
4,8,7,6.4,10119
4,8,8,8.0,10122
4,8,9,9.4,10122
4,8,10,9.4,10120
4,8,11,8.8,10121
4,8,12,9.9,10118
4,8,13,10.9,10116
4,8,14,10.5,10113
4,8,15,10.1,10110
4,8,16,9.6,10108
4,8,17,9.4,10109
4,8,18,8.1,10110
4,8,19,4.9,10110
4,8,20,3.6,10109
4,8,21,2.6,10105
4,8,22,2.6,10101
4,8,23,1.8,10098
4,8,24,1.7,10096
4,9,1,2.5,10091
4,9,2,3.2,10086
4,9,3,3.9,10081
4,9,4,3.2,10078
4,9,5,2.7,10074
4,9,6,5.1,10075
4,9,7,7.3,10074
4,9,8,8.9,10074
4,9,9,9.7,10073
4,9,10,11.1,10070
4,9,11,11.6,10068
4,9,12,12.5,10064
4,9,13,13.5,10060
4,9,14,14.0,10054
4,9,15,14.1,10050
4,9,16,14.0,10049
4,9,17,13.3,10048
4,9,18,12.9,10052
4,9,19,11.8,10057
4,9,20,11.1,10060
4,9,21,9.0,10067
4,9,22,8.4,10069
4,9,23,8.3,10072
4,9,24,8.3,10075
4,10,1,7.4,10080
4,10,2,7.0,10086
4,10,3,7.3,10089
4,10,4,6.7,10092
4,10,5,5.1,10098
4,10,6,5.5,10106
4,10,7,8.2,10114
4,10,8,9.4,10120
4,10,9,10.0,10125
4,10,10,11.3,10125
4,10,11,12.3,10123
4,10,12,12.5,10121
4,10,13,13.4,10115
4,10,14,14.1,10114
4,10,15,13.8,10111
4,10,16,13.3,10107
4,10,17,13.1,10110
4,10,18,12.1,10110
4,10,19,11.1,10110
4,10,20,11.0,10109
4,10,21,10.8,10107
4,10,22,10.4,10107
4,10,23,10.2,10110
4,10,24,9.9,10110
4,11,1,9.7,10111
4,11,2,9.3,10111
4,11,3,9.1,10110
4,11,4,8.4,10108
4,11,5,8.1,10107
4,11,6,8.5,10108
4,11,7,9.8,10108
4,11,8,11.3,10106
4,11,9,13.2,10100
4,11,10,13.9,10102
4,11,11,15.5,10095
4,11,12,16.5,10090
4,11,13,17.2,10088
4,11,14,17.6,10085
4,11,15,17.4,10079
4,11,16,16.6,10077
4,11,17,16.9,10078
4,11,18,16.0,10079
4,11,19,15.2,10087
4,11,20,13.5,10088
4,11,21,13.6,10085
4,11,22,13.1,10084
4,11,23,13.2,10089
4,11,24,11.7,10085
4,12,1,10.9,10079
4,12,2,10.5,10079
4,12,3,10.0,10079
4,12,4,7.8,10078
4,12,5,9.5,10081
4,12,6,9.7,10084
4,12,7,10.5,10087
4,12,8,11.4,10091
4,12,9,12.2,10093
4,12,10,12.2,10092
4,12,11,14.4,10092
4,12,12,14.1,10089
4,12,13,14.8,10088
4,12,14,14.9,10084
4,12,15,13.9,10081
4,12,16,13.7,10078
4,12,17,13.0,10078
4,12,18,12.0,10079
4,12,19,11.5,10085
4,12,20,9.0,10085
4,12,21,8.2,10088
4,12,22,6.6,10089
4,12,23,5.2,10090
4,12,24,6.2,10087
4,13,1,5.6,10082
4,13,2,5.4,10085
4,13,3,7.1,10085
4,13,4,6.9,10082
4,13,5,6.2,10079
4,13,6,8.5,10077
4,13,7,9.6,10077
4,13,8,11.2,10078
4,13,9,12.0,10081
4,13,10,14.2,10081
4,13,11,14.9,10083
4,13,12,13.3,10085
4,13,13,14.2,10085
4,13,14,15.2,10085
4,13,15,13.7,10089
4,13,16,12.8,10094
4,13,17,12.6,10093
4,13,18,10.4,10096
4,13,19,8.5,10097
4,13,20,7.0,10104
4,13,21,6.8,10107
4,13,22,5.3,10109
4,13,23,6.1,10111
4,13,24,4.3,10113
4,14,1,4.3,10113
4,14,2,5.9,10114
4,14,3,5.7,10114
4,14,4,6.0,10113
4,14,5,6.5,10110
4,14,6,7.2,10114
4,14,7,9.9,10118
4,14,8,11.5,10123
4,14,9,12.7,10125
4,14,10,13.9,10127
4,14,11,15.1,10126
4,14,12,15.2,10124
4,14,13,15.5,10120
4,14,14,14.9,10115
4,14,15,14.9,10111
4,14,16,15.0,10106
4,14,17,14.6,10101
4,14,18,11.9,10096
4,14,19,9.1,10092
4,14,20,9.2,10091
4,14,21,7.5,10084
4,14,22,8.3,10078
4,14,23,9.0,10070
4,14,24,10.7,10066
4,15,1,10.1,10057
4,15,2,9.4,10045
4,15,3,9.3,10036
4,15,4,8.5,10026
4,15,5,8.8,10023
4,15,6,9.7,10020
4,15,7,10.1,10019
4,15,8,10.6,10017
4,15,9,9.9,10018
4,15,10,9.9,10019
4,15,11,11.1,10018
4,15,12,11.8,10017
4,15,13,11.0,10020
4,15,14,11.7,10018
4,15,15,12.3,10013
4,15,16,11.1,10013
4,15,17,10.5,10011
4,15,18,10.0,10002
4,15,19,9.5,9995
4,15,20,8.9,9991
4,15,21,9.4,9988
4,15,22,9.5,9982
4,15,23,9.3,9969
4,15,24,9.6,9958
4,16,1,10.0,9950
4,16,2,9.9,9950
4,16,3,8.9,9955
4,16,4,8.2,9961
4,16,5,8.7,9972
4,16,6,8.6,9977
4,16,7,9.5,9979
4,16,8,9.7,9985
4,16,9,10.3,9991
4,16,10,8.4,10001
4,16,11,8.2,10008
4,16,12,8.3,10016
4,16,13,7.7,10021
4,16,14,7.9,10029
4,16,15,8.1,10032
4,16,16,7.7,10040
4,16,17,7.1,10043
4,16,18,7.0,10044
4,16,19,6.6,10048
4,16,20,5.6,10057
4,16,21,5.9,10058
4,16,22,5.3,10063
4,16,23,5.8,10067
4,16,24,4.9,10066
4,17,1,5.3,10071
4,17,2,5.5,10076
4,17,3,5.2,10080
4,17,4,4.6,10083
4,17,5,4.7,10086
4,17,6,6.1,10093
4,17,7,7.2,10101
4,17,8,7.4,10109
4,17,9,7.0,10120
4,17,10,7.8,10129
4,17,11,9.2,10136
4,17,12,8.5,10142
4,17,13,10.1,10148
4,17,14,9.7,10153
4,17,15,10.0,10158
4,17,16,9.4,10163
4,17,17,8.0,10169
4,17,18,8.0,10174
4,17,19,5.4,10180
4,17,20,3.7,10187
4,17,21,2.4,10192
4,17,22,2.0,10195
4,17,23,1.4,10196
4,17,24,1.4,10197
4,18,1,1.3,10196
4,18,2,1.7,10196
4,18,3,1.2,10194
4,18,4,1.6,10195
4,18,5,3.3,10196
4,18,6,6.0,10197
4,18,7,9.5,10196
4,18,8,10.9,10198
4,18,9,11.5,10200
4,18,10,11.7,10203
4,18,11,11.0,10205
4,18,12,10.7,10209
4,18,13,11.2,10209
4,18,14,10.9,10210
4,18,15,10.0,10211
4,18,16,9.8,10213
4,18,17,9.6,10215
4,18,18,9.4,10218
4,18,19,9.5,10220
4,18,20,9.3,10224
4,18,21,9.6,10225
4,18,22,9.8,10227
4,18,23,9.8,10228
4,18,24,9.7,10231
4,19,1,9.7,10231
4,19,2,9.8,10233
4,19,3,9.7,10236
4,19,4,9.4,10240
4,19,5,9.0,10244
4,19,6,9.0,10249
4,19,7,9.5,10255
4,19,8,10.2,10260
4,19,9,10.8,10264
4,19,10,10.9,10272
4,19,11,11.3,10277
4,19,12,11.5,10281
4,19,13,11.9,10284
4,19,14,11.3,10288
4,19,15,10.7,10289
4,19,16,10.0,10291
4,19,17,9.2,10292
4,19,18,8.1,10296
4,19,19,7.0,10301
4,19,20,6.0,10306
4,19,21,5.9,10308
4,19,22,5.3,10312
4,19,23,3.0,10315
4,19,24,3.1,10318
4,20,1,1.6,10317
4,20,2,1.5,10316
4,20,3,1.5,10315
4,20,4,0.8,10316
4,20,5,1.1,10318
4,20,6,3.3,10324
4,20,7,8.3,10328
4,20,8,9.3,10329
4,20,9,9.7,10329
4,20,10,10.2,10326
4,20,11,12.0,10323
4,20,12,12.3,10320
4,20,13,12.3,10317
4,20,14,12.6,10314
4,20,15,12.7,10308
4,20,16,12.6,10303
4,20,17,11.9,10298
4,20,18,10.8,10296
4,20,19,9.5,10296
4,20,20,8.3,10297
4,20,21,7.7,10292
4,20,22,7.4,10293
4,20,23,6.9,10295
4,20,24,6.0,10290
4,21,1,5.8,10284
4,21,2,5.3,10281
4,21,3,4.9,10279
4,21,4,4.5,10275
4,21,5,4.2,10271
4,21,6,6.0,10271
4,21,7,7.2,10270
4,21,8,9.1,10268
4,21,9,11.4,10265
4,21,10,12.2,10261
4,21,11,13.2,10255
4,21,12,14.3,10250
4,21,13,15.1,10244
4,21,14,15.0,10237
4,21,15,14.5,10231
4,21,16,13.6,10227
4,21,17,13.4,10225
4,21,18,12.8,10224
4,21,19,11.8,10227
4,21,20,10.5,10228
4,21,21,9.7,10232
4,21,22,8.6,10235
4,21,23,8.0,10238
4,21,24,7.9,10234
4,22,1,7.1,10232
4,22,2,6.8,10230
4,22,3,7.0,10227
4,22,4,6.9,10225
4,22,5,6.7,10228
4,22,6,7.6,10229
4,22,7,8.7,10227
4,22,8,9.3,10224
4,22,9,9.9,10225
4,22,10,10.3,10224
4,22,11,10.9,10220
4,22,12,11.1,10215
4,22,13,11.5,10210
4,22,14,11.4,10202
4,22,15,10.3,10197
4,22,16,9.7,10191
4,22,17,9.4,10187
4,22,18,9.0,10184
4,22,19,8.2,10184
4,22,20,7.7,10184
4,22,21,7.7,10184
4,22,22,7.2,10183
4,22,23,6.8,10181
4,22,24,6.6,10180
4,23,1,6.3,10177
4,23,2,6.2,10173
4,23,3,5.9,10169
4,23,4,5.7,10167
4,23,5,4.8,10167
4,23,6,5.7,10169
4,23,7,7.0,10168
4,23,8,7.4,10167
4,23,9,5.4,10169
4,23,10,8.1,10170
4,23,11,8.7,10170
4,23,12,9.2,10170
4,23,13,8.2,10171
4,23,14,7.6,10171
4,23,15,8.2,10169
4,23,16,7.7,10169
4,23,17,6.7,10171
4,23,18,5.3,10174
4,23,19,5.4,10173
4,23,20,4.6,10175
4,23,21,5.1,10171
4,23,22,4.6,10168
4,23,23,5.0,10167
4,23,24,3.3,10169
4,24,1,3.3,10162
4,24,2,2.9,10160
4,24,3,4.1,10156
4,24,4,3.5,10154
4,24,5,4.8,10152
4,24,6,4.9,10153
4,24,7,5.3,10156
4,24,8,5.3,10157
4,24,9,6.8,10156
4,24,10,5.6,10159
4,24,11,7.1,10156
4,24,12,7.8,10153
4,24,13,7.9,10156
4,24,14,8.0,10152
4,24,15,6.2,10152
4,24,16,6.8,10152
4,24,17,6.5,10154
4,24,18,5.6,10154
4,24,19,5.7,10156
4,24,20,4.0,10158
4,24,21,4.5,10155
4,24,22,3.6,10156
4,24,23,3.1,10153
4,24,24,1.6,10146
4,25,1,2.5,10142
4,25,2,3.1,10136
4,25,3,4.8,10129
4,25,4,4.6,10122
4,25,5,5.4,10117
4,25,6,5.9,10109
4,25,7,6.7,10101
4,25,8,7.8,10091
4,25,9,7.9,10079
4,25,10,6.5,10070
4,25,11,8.3,10058
4,25,12,6.6,10050
4,25,13,6.6,10045
4,25,14,6.8,10039
4,25,15,7.4,10034
4,25,16,7.0,10031
4,25,17,6.8,10031
4,25,18,5.3,10029
4,25,19,4.3,10027
4,25,20,4.7,10028
4,25,21,4.4,10027
4,25,22,4.9,10026
4,25,23,4.1,10021
4,25,24,4.7,10013
4,26,1,5.3,10004
4,26,2,5.3,9994
4,26,3,3.7,9986
4,26,4,4.0,9979
4,26,5,3.9,9978
4,26,6,4.2,9983
4,26,7,4.5,9988
4,26,8,6.1,9989
4,26,9,7.7,9990
4,26,10,6.8,9993
4,26,11,4.4,9999
4,26,12,4.1,10003
4,26,13,6.7,10003
4,26,14,6.6,10006
4,26,15,7.1,10004
4,26,16,6.6,10010
4,26,17,6.4,10011
4,26,18,5.8,10011
4,26,19,6.4,10012
4,26,20,5.1,10014
4,26,21,6.5,10010
4,26,22,5.0,10012
4,26,23,5.7,10008
4,26,24,5.1,10009
4,27,1,5.9,10008
4,27,2,5.9,10009
4,27,3,5.9,10013
4,27,4,5.5,10018
4,27,5,5.9,10024
4,27,6,6.4,10033
4,27,7,6.7,10040
4,27,8,7.0,10048
4,27,9,7.1,10055
4,27,10,7.4,10058
4,27,11,7.2,10063
4,27,12,7.9,10070
4,27,13,7.1,10078
4,27,14,7.5,10082
4,27,15,6.9,10088
4,27,16,4.4,10096
4,27,17,5.3,10104
4,27,18,5.1,10107
4,27,19,5.6,10110
4,27,20,6.0,10115
4,27,21,5.5,10118
4,27,22,4.0,10127
4,27,23,3.7,10126
4,27,24,3.0,10126
4,28,1,2.0,10129
4,28,2,1.4,10129
4,28,3,1.0,10130
4,28,4,0.6,10131
4,28,5,0.1,10132
4,28,6,3.0,10136
4,28,7,4.6,10141
4,28,8,4.9,10144
4,28,9,6.5,10141
4,28,10,5.7,10141
4,28,11,6.3,10141
4,28,12,5.7,10143
4,28,13,6.8,10145
4,28,14,7.6,10145
4,28,15,7.7,10144
4,28,16,8.1,10144
4,28,17,7.8,10143
4,28,18,7.0,10140
4,28,19,4.9,10137
4,28,20,4.9,10135
4,28,21,4.3,10129
4,28,22,4.9,10124
4,28,23,5.2,10118
4,28,24,5.1,10108
4,29,1,6.6,10099
4,29,2,7.2,10092
4,29,3,6.9,10086
4,29,4,6.2,10090
4,29,5,5.6,10089
4,29,6,4.6,10098
4,29,7,5.4,10099
4,29,8,6.4,10098
4,29,9,8.0,10097
4,29,10,9.4,10106
4,29,11,10.2,10108
4,29,12,10.0,10113
4,29,13,10.3,10118
4,29,14,10.2,10118
4,29,15,11.2,10118
4,29,16,9.9,10118
4,29,17,9.7,10120
4,29,18,9.2,10123
4,29,19,8.6,10127
4,29,20,7.4,10133
4,29,21,6.9,10136
4,29,22,8.0,10137
4,29,23,7.3,10140
4,29,24,5.1,10142
4,30,1,6.8,10145
4,30,2,5.9,10151
4,30,3,6.4,10156
4,30,4,5.9,10160
4,30,5,6.1,10166
4,30,6,7.5,10173
4,30,7,8.3,10178
4,30,8,8.3,10185
4,30,9,9.4,10189
4,30,10,9.5,10195
4,30,11,9.8,10199
4,30,12,9.6,10204
4,30,13,9.8,10210
4,30,14,9.1,10215
4,30,15,8.9,10219
4,30,16,9.2,10224
4,30,17,8.7,10229
4,30,18,8.4,10232
4,30,19,6.4,10240
4,30,20,4.6,10248
4,30,21,3.6,10252
4,30,22,3.9,10257
4,30,23,1.9,10263
4,30,24,1.8,10262
5,1,1,1.1,10264
5,1,2,0.1,10266
5,1,3,0.4,10270
5,1,4,0.2,10272
5,1,5,0.1,10278
5,1,6,4.1,10283
5,1,7,8.0,10288
5,1,8,9.4,10288
5,1,9,10.4,10289
5,1,10,10.7,10288
5,1,11,10.8,10287
5,1,12,11.7,10284
5,1,13,11.4,10283
5,1,14,11.9,10284
5,1,15,12.0,10283
5,1,16,11.8,10282
5,1,17,10.9,10282
5,1,18,9.6,10281
5,1,19,7.1,10284
5,1,20,5.8,10285
5,1,21,3.4,10283
5,1,22,2.8,10281
5,1,23,2.1,10277
5,1,24,1.6,10274
5,2,1,1.8,10271
5,2,2,0.4,10269
5,2,3,1.6,10263
5,2,4,1.2,10259
5,2,5,2.0,10256
5,2,6,7.2,10252
5,2,7,10.3,10248
5,2,8,12.7,10245
5,2,9,13.6,10241
5,2,10,15.0,10237
5,2,11,15.0,10232
5,2,12,15.9,10226
5,2,13,15.6,10217
5,2,14,14.7,10213
5,2,15,13.1,10209
5,2,16,13.1,10204
5,2,17,12.9,10196
5,2,18,12.7,10192
5,2,19,12.7,10188
5,2,20,12.4,10186
5,2,21,12.2,10185
5,2,22,12.2,10179
5,2,23,11.3,10177
5,2,24,9.9,10183
5,3,1,9.4,10184
5,3,2,8.6,10186
5,3,3,9.3,10194
5,3,4,8.2,10199
5,3,5,8.2,10206
5,3,6,9.2,10214
5,3,7,9.7,10223
5,3,8,10.2,10231
5,3,9,10.4,10237
5,3,10,11.1,10242
5,3,11,11.4,10248
5,3,12,11.3,10252
5,3,13,11.0,10256
5,3,14,11.4,10261
5,3,15,10.2,10265
5,3,16,10.5,10267
5,3,17,11.0,10269
5,3,18,10.0,10271
5,3,19,7.6,10275
5,3,20,6.4,10279
5,3,21,5.4,10283
5,3,22,4.6,10285
5,3,23,3.8,10287
5,3,24,3.3,10285
5,4,1,3.0,10285
5,4,2,2.5,10287
5,4,3,2.1,10288
5,4,4,2.4,10288
5,4,5,3.0,10291
5,4,6,7.6,10293
5,4,7,10.5,10293
5,4,8,12.0,10295
5,4,9,13.0,10295
5,4,10,13.9,10296
5,4,11,15.0,10294
5,4,12,14.1,10292
5,4,13,13.2,10289
5,4,14,14.0,10287
5,4,15,14.5,10281
5,4,16,14.0,10278
5,4,17,14.0,10275
5,4,18,12.9,10273
5,4,19,10.8,10271
5,4,20,9.3,10271
5,4,21,8.3,10273
5,4,22,7.6,10272
5,4,23,7.1,10271
5,4,24,6.8,10269
5,5,1,6.2,10264
5,5,2,6.4,10262
5,5,3,5.5,10259
5,5,4,4.8,10259
5,5,5,6.4,10258
5,5,6,8.4,10257
5,5,7,10.6,10257
5,5,8,12.7,10254
5,5,9,14.9,10250
5,5,10,16.0,10247
5,5,11,16.8,10242
5,5,12,17.0,10236
5,5,13,17.3,10229
5,5,14,17.7,10224
5,5,15,17.8,10215
5,5,16,17.5,10206
5,5,17,17.3,10201
5,5,18,16.5,10195
5,5,19,14.4,10190
5,5,20,13.4,10191
5,5,21,12.9,10189
5,5,22,12.3,10186
5,5,23,12.3,10182
5,5,24,12.5,10177
5,6,1,11.0,10173
5,6,2,10.3,10169
5,6,3,9.6,10164
5,6,4,9.8,10160
5,6,5,10.4,10156
5,6,6,12.3,10156
5,6,7,14.3,10151
5,6,8,16.2,10146
5,6,9,17.8,10138
5,6,10,18.7,10134
5,6,11,19.6,10130
5,6,12,19.9,10124
5,6,13,21.2,10118
5,6,14,21.9,10112
5,6,15,22.6,10108
5,6,16,22.8,10102
5,6,17,22.2,10099
5,6,18,21.5,10098
5,6,19,17.1,10099
5,6,20,13.9,10104
5,6,21,11.8,10104
5,6,22,11.1,10105
5,6,23,10.6,10105
5,6,24,10.5,10105
5,7,1,9.6,10103
5,7,2,9.7,10103
5,7,3,9.8,10102
5,7,4,9.4,10102
5,7,5,11.3,10103
5,7,6,13.9,10105
5,7,7,16.3,10106
5,7,8,18.5,10106
5,7,9,20.9,10106
5,7,10,22.5,10103
5,7,11,23.7,10101
5,7,12,24.6,10100
5,7,13,23.2,10099
5,7,14,24.4,10096
5,7,15,23.3,10092
5,7,16,24.6,10090
5,7,17,22.9,10087
5,7,18,21.3,10088
5,7,19,20.3,10091
5,7,20,18.0,10094
5,7,21,18.0,10095
5,7,22,17.2,10096
5,7,23,17.5,10095
5,7,24,16.2,10097
5,8,1,14.2,10101
5,8,2,13.6,10101
5,8,3,13.9,10101
5,8,4,13.4,10102
5,8,5,14.2,10105
5,8,6,16.3,10108
5,8,7,18.0,10111
5,8,8,20.0,10112
5,8,9,21.2,10113
5,8,10,22.7,10111
5,8,11,23.3,10111
5,8,12,24.1,10110
5,8,13,24.7,10107
5,8,14,24.8,10105
5,8,15,24.6,10104
5,8,16,24.3,10103
5,8,17,23.3,10102
5,8,18,22.1,10104
5,8,19,19.8,10107
5,8,20,19.4,10112
5,8,21,19.0,10115
5,8,22,19.0,10117
5,8,23,18.5,10120
5,8,24,17.3,10122
5,9,1,16.9,10122
5,9,2,16.0,10124
5,9,3,15.5,10124
5,9,4,14.9,10123
5,9,5,14.9,10126
5,9,6,16.2,10127
5,9,7,18.0,10129
5,9,8,19.2,10129
5,9,9,20.1,10130
5,9,10,21.3,10125
5,9,11,22.6,10123
5,9,12,23.3,10120
5,9,13,23.9,10120
5,9,14,23.1,10118
5,9,15,23.0,10113
5,9,16,23.2,10109
5,9,17,23.0,10107
5,9,18,21.9,10109
5,9,19,20.9,10110
5,9,20,20.6,10113
5,9,21,20.0,10113
5,9,22,18.8,10111
5,9,23,18.1,10110
5,9,24,17.6,10109
5,10,1,16.2,10108
5,10,2,16.7,10105
5,10,3,16.4,10101
5,10,4,16.0,10099
5,10,5,15.8,10098
5,10,6,15.9,10099
5,10,7,16.5,10097
5,10,8,16.3,10097
5,10,9,17.2,10095
5,10,10,18.2,10094
5,10,11,19.2,10092
5,10,12,19.8,10091
5,10,13,20.7,10085
5,10,14,20.2,10083
5,10,15,20.6,10080
5,10,16,20.4,10076
5,10,17,19.6,10073
5,10,18,19.5,10072
5,10,19,19.0,10074
5,10,20,18.5,10075
5,10,21,18.3,10073
5,10,22,18.0,10070
5,10,23,17.7,10067
5,10,24,17.6,10065
5,11,1,17.4,10061
5,11,2,16.5,10059
5,11,3,15.9,10058
5,11,4,14.6,10057
5,11,5,14.3,10057
5,11,6,15.1,10056
5,11,7,17.0,10059
5,11,8,18.6,10059
5,11,9,19.6,10058
5,11,10,21.2,10054
5,11,11,22.8,10051
5,11,12,22.9,10048
5,11,13,23.7,10044
5,11,14,23.5,10039
5,11,15,24.3,10034
5,11,16,23.7,10030
5,11,17,23.2,10024
5,11,18,22.5,10023
5,11,19,21.3,10022
5,11,20,20.0,10025
5,11,21,20.6,10026
5,11,22,19.0,10026
5,11,23,18.3,10025
5,11,24,17.2,10023
5,12,1,16.1,10020
5,12,2,16.1,10018
5,12,3,15.4,10017
5,12,4,14.5,10017
5,12,5,14.9,10018
5,12,6,16.5,10017
5,12,7,18.0,10019
5,12,8,19.2,10015
5,12,9,20.6,10012
5,12,10,22.0,10008
5,12,11,23.5,10005
5,12,12,23.8,10003
5,12,13,24.1,10001
5,12,14,24.2,10000
5,12,15,24.1,9998
5,12,16,23.4,9999
5,12,17,23.5,9999
5,12,18,22.9,10000
5,12,19,21.0,10005
5,12,20,20.3,10014
5,12,21,19.5,10020
5,12,22,18.8,10023
5,12,23,17.9,10025
5,12,24,17.2,10026
5,13,1,16.2,10027
5,13,2,15.5,10029
5,13,3,14.6,10030
5,13,4,13.6,10034
5,13,5,13.0,10039
5,13,6,13.9,10044
5,13,7,15.9,10046
5,13,8,17.4,10048
5,13,9,18.9,10051
5,13,10,20.3,10056
5,13,11,21.3,10059
5,13,12,19.2,10064
5,13,13,17.9,10066
5,13,14,16.3,10071
5,13,15,15.4,10076
5,13,16,13.9,10079
